CommentCount,DownVotes,Outlier,Reputation,Score,UpVotes,ViewCount,Views,postId,userId
8,4,Score,1796,16,33,1613,516,2828,511
1,4,Score,1796,13,33,0,516,4984,511
0,4,Score,1796,10,33,0,516,6262,511
4,0,Score,268,13,9,14181,42,870,520
1,0,Score,268,19,9,9102,42,871,520
1,0,Score,2133,43,65,0,205,1330,521
3,0,Score,2133,15,65,0,205,1332,521
0,0,Score,2133,72,65,0,205,1333,521
3,0,Score,2133,69,65,66972,205,1337,521
3,0,Score,2133,28,65,0,205,1338,521
0,0,Score,2133,10,65,0,205,1347,521
2,0,Score,2133,13,65,0,205,1349,521
4,0,Score,2133,17,65,0,205,1435,521
1,0,Score,2133,21,65,0,205,2649,521
3,0,Score,2133,10,65,0,205,2671,521
0,0,Score,2133,10,65,0,205,3040,521
3,0,Score,2133,12,65,0,205,3198,521
4,0,Score,326,33,10,2901,32,6966,523
0,0,Score,599,31,2,0,77,876,530
0,0,Score,141,28,0,1102,9,884,541
2,0,Score,101,71,0,0,4,1280,553
2,0,Score,1273,14,58,0,142,1036,557
5,0,Score,1273,14,58,920,142,6314,557
3,0,Score,1273,13,58,402,142,11436,557
5,0,Score,1273,15,58,0,142,11758,557
1,0,Score,1273,10,58,208,142,11897,557
3,0,Score,1273,10,58,230,142,19705,557
1,0,Score,1273,19,58,0,142,30235,557
3,0,Score,485,10,9,15328,44,1850,559
5,11,Score,2002,11,155,0,186,1470,561
1,11,Score,2002,20,155,18993,186,1805,561
3,11,Score,2002,16,155,15981,186,12128,561
10,11,Score,2002,47,155,2077,186,14226,561
0,11,Score,2002,11,155,25197,186,18082,561
0,11,Score,2002,10,155,0,186,19702,561
5,11,Score,2002,19,155,2308,186,27038,561
5,11,Score,2002,47,155,2299,186,40769,561
1,0,Score,125,37,22,0,32,10403,565
0,0,Score,307,11,43,8128,46,3321,569
0,0,Score,307,11,43,2073,46,5360,569
3,0,Score,307,16,43,972,46,6653,569
1,0,Score,161,26,2,1460,19,1611,572
0,23,Score,2400,10,692,1991,293,961,582
3,23,Score,2400,18,692,0,293,3464,582
0,23,Score,2400,14,692,7749,293,5250,582
3,23,Score,2400,12,692,0,293,5748,582
0,0,Score,1034,11,38,11533,185,1818,588
3,0,Score,1034,11,38,16486,185,6505,588
1,17,Score,13478,22,283,0,1286,1463,601
2,17,Score,13478,11,283,0,1286,1614,601
2,17,Score,13478,11,283,1560,1286,1797,601
2,17,Score,13478,45,283,0,1286,2519,601
0,17,Score,13478,10,283,0,1286,2642,601
2,17,Score,13478,14,283,1309,1286,3412,601
3,17,Score,13478,14,283,0,1286,4558,601
2,17,Score,13478,20,283,0,1286,6968,601
2,17,Score,13478,10,283,0,1286,7157,601
12,17,Score,13478,10,283,0,1286,14212,601
3,17,Score,13478,13,283,0,1286,14533,601
8,17,Score,13478,12,283,0,1286,15226,601
2,17,Score,13478,11,283,1344,1286,16013,601
3,17,Score,13478,14,283,0,1286,20448,601
0,17,Score,13478,14,283,0,1286,23777,601
5,17,Score,13478,14,283,0,1286,26453,601
0,17,Score,13478,13,283,0,1286,35125,601
2,17,Score,13478,13,283,0,1286,43150,601
0,17,Score,13478,12,283,0,1286,65367,601
0,49,Score,10647,13,683,0,1225,996,603
4,49,Score,10647,11,683,0,1225,1061,603
8,49,Score,10647,10,683,0,1225,2411,603
3,49,Score,10647,19,683,0,1225,3376,603
7,49,Score,10647,11,683,0,1225,3427,603
2,49,Score,10647,10,683,0,1225,3513,603
9,49,Score,10647,14,683,0,1225,3790,603
1,49,Score,10647,25,683,0,1225,3819,603
12,49,Score,10647,16,683,0,1225,13429,603
1,49,Score,10647,14,683,0,1225,14038,603
3,49,Score,10647,10,683,0,1225,32008,603
4,49,Score,10647,12,683,299,1225,34221,603
7,49,Score,10647,17,683,0,1225,45831,603
4,49,Score,10647,12,683,0,1225,46020,603
3,49,Score,10647,30,683,0,1225,46234,603
10,49,Score,10647,10,683,0,1225,48867,603
3,49,Score,10647,19,683,0,1225,50780,603
0,49,Score,10647,14,683,0,1225,56404,603
6,49,Score,10647,10,683,421,1225,58107,603
6,49,Score,10647,23,683,0,1225,96741,603
3,49,Score,10647,14,683,0,1225,99766,603
0,0,Score,138,10,4,3899,18,1028,608
0,1,Score,691,17,44,7710,113,11127,609
2,1,Score,691,10,44,1023,113,11384,609
0,0,Score,305,13,7,4458,34,1047,614
1,49,Score,379,10,163,0,51,29001,615
0,49,Score,379,16,163,0,51,103419,615
0,0,Score,426,20,8,18749,47,1174,634
1,0,Score,426,46,8,0,47,1367,634
8,0,Score,426,10,8,796,47,3052,634
6,0,Score,426,24,8,3776,47,5347,634
4,0,Score,241,12,2,0,13,1073,638
0,0,Score,251,18,13,0,31,1088,643
0,0,Score,230,12,45,415,42,1358,650
2,0,Score,230,13,45,1029,42,1538,650
9,0,Score,158,11,0,5715,6,1112,652
1,7,Score,2320,10,1273,0,203,4243,656
0,7,Score,2320,11,1273,1572,203,6275,656
2,7,Score,2320,12,1273,0,203,12894,656
3,7,Score,2320,10,1273,0,203,27555,656
5,3,Score,286,10,16,387,37,1126,660
0,0,Score,58,11,5,310,3,1495,665
0,0,Score,1855,15,71,0,105,1196,666
1,0,Score,1855,59,71,0,105,1371,666
2,0,Score,1855,54,71,9927,105,2516,666
1,0,Score,1855,18,71,0,105,2546,666
0,0,Score,1855,13,71,430,105,2906,666
1,0,Score,1855,38,71,1681,105,3392,666
1,0,Score,1855,12,71,0,105,23187,666
9,0,Score,1855,22,71,1001,105,23617,666
3,0,Score,1855,13,71,0,105,26283,666
5,0,Score,406,36,11,11691,56,1142,667
0,0,Score,406,15,11,3766,56,1207,667
0,0,Score,406,10,11,1730,56,3377,667
0,0,Score,336,22,0,0,15,6800,679
2,0,Score,186,10,8,1608,16,1241,684
2,82,Score,44152,10,2156,0,7357,5751,686
1,82,Score,44152,17,2156,0,7357,6938,686
0,82,Score,44152,10,2156,251,7357,7785,686
4,82,Score,44152,18,2156,0,7357,8312,686
2,82,Score,44152,12,2156,0,7357,9005,686
1,82,Score,44152,11,2156,0,7357,11320,686
0,82,Score,44152,11,2156,0,7357,11321,686
0,82,Score,44152,10,2156,0,7357,12166,686
2,82,Score,44152,106,2156,0,7357,12745,686
1,82,Score,44152,14,2156,0,7357,14239,686
3,82,Score,44152,11,2156,0,7357,15430,686
3,82,Score,44152,22,2156,0,7357,17397,686
2,82,Score,44152,11,2156,0,7357,17568,686
2,82,Score,44152,11,2156,0,7357,18074,686
8,82,Score,44152,33,2156,2172,7357,20977,686
0,82,Score,44152,10,2156,0,7357,22515,686
2,82,Score,44152,18,2156,0,7357,23124,686
1,82,Score,44152,10,2156,0,7357,23544,686
3,82,Score,44152,11,2156,0,7357,23636,686
6,82,Score,44152,22,2156,0,7357,24208,686
0,82,Score,44152,16,2156,0,7357,26306,686
1,82,Score,44152,13,2156,0,7357,26309,686
5,82,Score,44152,11,2156,0,7357,32004,686
3,82,Score,44152,11,2156,0,7357,33540,686
2,82,Score,44152,14,2156,0,7357,35124,686
3,82,Score,44152,11,2156,0,7357,36290,686
3,82,Score,44152,13,2156,0,7357,37876,686
2,82,Score,44152,11,2156,0,7357,38025,686
6,82,Score,44152,21,2156,629,7357,38471,686
1,82,Score,44152,11,2156,0,7357,44406,686
0,82,Score,44152,10,2156,0,7357,45265,686
4,82,Score,44152,11,2156,0,7357,46560,686
7,82,Score,44152,11,2156,0,7357,56894,686
8,82,Score,44152,50,2156,0,7357,57414,686
2,82,Score,44152,11,2156,0,7357,60219,686
10,82,Score,44152,23,2156,752,7357,65276,686
6,82,Score,44152,13,2156,0,7357,80220,686
2,82,Score,44152,10,2156,0,7357,81485,686
0,82,Score,44152,11,2156,0,7357,83499,686
0,82,Score,44152,16,2156,0,7357,84085,686
1,82,Score,44152,13,2156,0,7357,85505,686
13,82,Score,44152,49,2156,0,7357,89639,686
17,82,Score,44152,15,2156,0,7357,90155,686
0,82,Score,44152,11,2156,206,7357,92285,686
9,82,Score,44152,10,2156,0,7357,96383,686
9,82,Score,44152,42,2156,0,7357,100152,686
1,82,Score,44152,30,2156,0,7357,114770,686
6,18,Score,2282,23,136,0,182,5009,696
2,18,Score,2282,11,136,0,182,5075,696
2,18,Score,2282,15,136,1716,182,6856,696
5,18,Score,2282,17,136,0,182,9106,696
0,18,Score,2282,10,136,0,182,10739,696
0,18,Score,2282,11,136,0,182,15241,696
0,0,Score,577,26,51,0,64,6692,704
2,0,Score,577,20,51,7137,64,20101,704
2,0,Score,292,61,6,0,35,1423,749
3,0,Score,292,18,6,3881,35,4961,749
4,0,Score,86,17,0,4654,11,1308,765
7,0,Score,436,17,5,2208,24,1315,775
4,0,Score,436,17,5,0,24,26647,775
4,1,Score,1895,65,225,34617,312,1576,776
2,1,Score,1895,18,225,1332,312,3181,776
0,1,Score,1895,12,225,4271,312,3270,776
0,1,Score,1895,16,225,6044,312,4831,776
3,1,Score,1895,13,225,3527,312,4901,776
1,1,Score,1895,12,225,4285,312,9283,776
2,0,Score,311,14,49,0,36,1360,778
0,0,Score,311,11,49,0,36,1361,778
4,0,Score,311,11,49,5261,36,3519,778
6,0,Score,311,11,49,1340,36,6913,778
4,1,Score,566,15,9,0,78,1340,781
5,1,Score,566,10,9,0,78,9747,781
3,8,Score,5606,11,1547,3026,967,1386,795
0,8,Score,5606,18,1547,422,967,2299,795
1,8,Score,5606,11,1547,887,967,2352,795
2,8,Score,5606,13,1547,0,967,2353,795
6,8,Score,5606,92,1547,21588,967,2492,795
0,8,Score,5606,17,1547,989,967,2504,795
1,8,Score,5606,12,1547,0,967,2753,795
9,8,Score,5606,19,1547,0,967,3070,795
3,8,Score,5606,13,1547,0,967,3145,795
6,8,Score,5606,22,1547,1739,967,3779,795
4,8,Score,5606,11,1547,0,967,4365,795
0,8,Score,5606,16,1547,0,967,4366,795
1,8,Score,5606,41,1547,28622,967,5465,795
2,8,Score,5606,11,1547,943,967,6304,795
37,8,Score,5606,30,1547,0,967,6605,795
2,8,Score,5606,11,1547,0,967,6689,795
0,8,Score,5606,13,1547,378,967,13481,795
2,8,Score,5606,10,1547,0,967,17152,795
0,0,Score,244,17,15,708,18,8749,800
3,143,Score,65272,11,7035,0,5680,1425,805
7,143,Score,65272,11,7035,0,5680,30492,805
5,143,Score,65272,20,7035,0,5680,36220,805
2,143,Score,65272,12,7035,0,5680,41905,805
9,143,Score,65272,15,7035,0,5680,44476,805
3,143,Score,65272,11,7035,0,5680,45143,805
1,143,Score,65272,12,7035,0,5680,46047,805
11,143,Score,65272,18,7035,0,5680,46419,805
0,143,Score,65272,10,7035,0,5680,46539,805
5,143,Score,65272,15,7035,0,5680,47998,805
1,143,Score,65272,16,7035,0,5680,49551,805
2,143,Score,65272,83,7035,0,5680,51753,805
7,143,Score,65272,10,7035,0,5680,51843,805
5,143,Score,65272,29,7035,0,5680,52758,805
2,143,Score,65272,10,7035,0,5680,52899,805
1,143,Score,65272,10,7035,0,5680,52903,805
11,143,Score,65272,10,7035,0,5680,53054,805
16,143,Score,65272,11,7035,0,5680,54612,805
1,143,Score,65272,11,7035,0,5680,54811,805
4,143,Score,65272,16,7035,0,5680,55114,805
2,143,Score,65272,10,7035,0,5680,55205,805
2,143,Score,65272,45,7035,0,5680,55693,805
3,143,Score,65272,21,7035,0,5680,56833,805
24,143,Score,65272,18,7035,0,5680,58241,805
0,143,Score,65272,13,7035,0,5680,58768,805
11,143,Score,65272,16,7035,0,5680,60504,805
2,143,Score,65272,20,7035,0,5680,60798,805
4,143,Score,65272,15,7035,0,5680,61737,805
0,143,Score,65272,14,7035,0,5680,61849,805
2,143,Score,65272,10,7035,0,5680,62945,805
13,143,Score,65272,12,7035,0,5680,63868,805
0,143,Score,65272,14,7035,2289,5680,64538,805
1,143,Score,65272,15,7035,0,5680,64539,805
0,143,Score,65272,16,7035,0,5680,66475,805
4,143,Score,65272,28,7035,0,5680,67210,805
4,143,Score,65272,12,7035,0,5680,67723,805
0,143,Score,65272,11,7035,0,5680,69016,805
4,143,Score,65272,11,7035,0,5680,70971,805
0,143,Score,65272,10,7035,0,5680,71444,805
4,143,Score,65272,13,7035,477,5680,71871,805
6,143,Score,65272,17,7035,0,5680,76164,805
0,143,Score,65272,11,7035,0,5680,77587,805
6,143,Score,65272,43,7035,0,5680,78840,805
1,143,Score,65272,13,7035,0,5680,79782,805
4,143,Score,65272,18,7035,0,5680,79861,805
11,143,Score,65272,26,7035,826,5680,80380,805
0,143,Score,65272,12,7035,0,5680,80852,805
3,143,Score,65272,13,7035,0,5680,81890,805
20,143,Score,65272,11,7035,0,5680,83083,805
1,143,Score,65272,13,7035,0,5680,83978,805
2,143,Score,65272,16,7035,0,5680,84083,805
1,143,Score,65272,12,7035,0,5680,85565,805
13,143,Score,65272,10,7035,0,5680,86143,805
0,143,Score,65272,13,7035,617,5680,86429,805
11,143,Score,65272,13,7035,0,5680,86431,805
3,143,Score,65272,10,7035,0,5680,87222,805
6,143,Score,65272,29,7035,0,5680,87734,805
6,143,Score,65272,12,7035,0,5680,87927,805
0,143,Score,65272,42,7035,0,5680,88067,805
4,143,Score,65272,12,7035,0,5680,88801,805
0,143,Score,65272,11,7035,0,5680,88994,805
7,143,Score,65272,13,7035,0,5680,89383,805
5,143,Score,65272,19,7035,0,5680,90152,805
0,143,Score,65272,10,7035,0,5680,90406,805
3,143,Score,65272,22,7035,0,5680,91515,805
0,143,Score,65272,11,7035,0,5680,91865,805
11,143,Score,65272,33,7035,0,5680,92220,805
1,143,Score,65272,10,7035,0,5680,93538,805
14,143,Score,65272,18,7035,0,5680,93598,805
0,143,Score,65272,16,7035,0,5680,93657,805
2,143,Score,65272,10,7035,0,5680,95188,805
0,143,Score,65272,13,7035,0,5680,96048,805
0,143,Score,65272,10,7035,0,5680,96388,805
17,143,Score,65272,16,7035,0,5680,96556,805
6,143,Score,65272,11,7035,0,5680,97309,805
0,143,Score,65272,17,7035,0,5680,97609,805
0,143,Score,65272,11,7035,0,5680,99198,805
0,143,Score,65272,11,7035,0,5680,99410,805
0,143,Score,65272,15,7035,0,5680,100050,805
5,143,Score,65272,11,7035,0,5680,100127,805
1,143,Score,65272,27,7035,0,5680,101290,805
2,143,Score,65272,11,7035,0,5680,101368,805
0,143,Score,65272,10,7035,0,5680,102619,805
4,143,Score,65272,26,7035,0,5680,103353,805
0,143,Score,65272,11,7035,0,5680,104646,805
3,143,Score,65272,15,7035,0,5680,106033,805
3,143,Score,65272,11,7035,0,5680,106404,805
3,143,Score,65272,15,7035,0,5680,107570,805
4,143,Score,65272,10,7035,0,5680,107670,805
2,143,Score,65272,11,7035,0,5680,108082,805
0,143,Score,65272,11,7035,0,5680,108662,805
5,143,Score,65272,12,7035,0,5680,110252,805
6,143,Score,65272,11,7035,0,5680,110365,805
2,143,Score,65272,10,7035,0,5680,110677,805
8,143,Score,65272,19,7035,0,5680,110805,805
3,143,Score,65272,22,7035,0,5680,111013,805
8,143,Score,65272,11,7035,0,5680,111660,805
9,143,Score,65272,12,7035,0,5680,111687,805
0,143,Score,65272,15,7035,0,5680,112092,805
0,143,Score,65272,13,7035,0,5680,113236,805
2,143,Score,65272,13,7035,0,5680,113543,805
1,143,Score,65272,12,7035,0,5680,114029,805
9,143,Score,65272,16,7035,0,5680,114158,805
10,143,Score,65272,37,7035,0,5680,114783,805
2,2,Score,628,17,215,3226,98,8242,812
0,0,Score,830,29,148,0,174,1436,830
1,0,Score,830,22,148,0,174,1882,830
2,0,Score,136,10,8,2616,45,3653,834
0,0,Score,176,20,36,4119,12,1995,835
2,1,Score,259,10,19,1774,63,1862,840
1,1,Score,259,10,19,0,63,3267,840
2,0,Score,597,15,22,1017,46,13454,845
2,0,Score,597,48,22,0,46,17254,845
2,0,Score,597,14,22,3769,46,23778,845
0,0,Score,597,15,22,932,46,30976,845
0,0,Score,591,23,15,5386,67,10001,847
16,0,Score,591,18,15,1340,67,14928,847
2,0,Score,193,15,10,4847,9,1807,850
10,1,Score,1075,184,11,66071,77,2691,851
2,24,Score,2834,17,333,0,434,1516,858
10,24,Score,2834,12,333,0,434,25771,858
4,24,Score,2834,22,333,703,434,26437,858
7,24,Score,2834,10,333,205,434,33062,858
0,24,Score,2834,11,333,0,434,47785,858
9,24,Score,2834,11,333,0,434,48400,858
6,24,Score,2834,12,333,0,434,92099,858
4,0,Score,130,12,2,1426,12,2328,861
0,0,Score,257,14,7,3409,13,3242,870
11,2,Score,1118,10,6,0,62,2168,881
2,2,Score,1118,58,6,0,62,2227,881
6,2,Score,1118,15,6,0,62,2478,881
2,2,Score,1118,11,6,0,62,2506,881
1,2,Score,1118,13,6,0,62,4690,881
2,4,Score,18187,38,230,0,1660,1602,887
1,4,Score,18187,18,230,0,1660,1644,887
0,4,Score,18187,21,230,0,1660,2317,887
0,4,Score,18187,21,230,0,1660,2332,887
12,4,Score,18187,40,230,3214,1660,2356,887
0,4,Score,18187,10,230,0,1660,5064,887
1,4,Score,18187,25,230,0,1660,5116,887
1,4,Score,18187,13,230,0,1660,5131,887
0,4,Score,18187,14,230,0,1660,5132,887
1,4,Score,18187,29,230,0,1660,5133,887
9,4,Score,18187,23,230,0,1660,5592,887
3,4,Score,18187,30,230,0,1660,6431,887
0,4,Score,18187,13,230,0,1660,9055,887
5,4,Score,18187,14,230,0,1660,10610,887
16,4,Score,18187,19,230,0,1660,11727,887
7,4,Score,18187,60,230,0,1660,12266,887
0,4,Score,18187,10,230,0,1660,12672,887
3,4,Score,18187,10,230,0,1660,12970,887
0,4,Score,18187,12,230,0,1660,17191,887
0,4,Score,18187,19,230,0,1660,18035,887
5,4,Score,18187,23,230,0,1660,20023,887
4,4,Score,18187,10,230,0,1660,20383,887
0,4,Score,18187,11,230,0,1660,20572,887
4,4,Score,18187,12,230,0,1660,20986,887
0,4,Score,18187,10,230,0,1660,22873,887
0,4,Score,18187,12,230,0,1660,23735,887
0,4,Score,18187,14,230,0,1660,24440,887
5,4,Score,18187,10,230,0,1660,24517,887
30,4,Score,18187,44,230,0,1660,26457,887
7,4,Score,18187,24,230,0,1660,26535,887
2,4,Score,18187,15,230,753,1660,26696,887
7,4,Score,18187,25,230,0,1660,27751,887
7,4,Score,18187,16,230,0,1660,29377,887
1,4,Score,18187,13,230,0,1660,30095,887
0,4,Score,18187,15,230,0,1660,35957,887
13,4,Score,18187,18,230,0,1660,43403,887
6,4,Score,18187,18,230,0,1660,61549,887
4,4,Score,18187,10,230,0,1660,61738,887
4,4,Score,18187,21,230,0,1660,83733,887
3,0,Score,315,37,8,5282,21,5750,888
3,0,Score,155,192,23,60964,66,1595,890
1,2,Score,2772,10,167,0,207,4304,892
7,0,Score,1054,50,221,0,87,1616,900
8,0,Score,159,21,7,1691,16,10363,914
7,779,Score,87393,16,11273,980,20932,1781,919
2,779,Score,87393,18,11273,0,20932,1795,919
7,779,Score,87393,18,11273,0,20932,1836,919
7,779,Score,87393,13,11273,802,20932,1963,919
0,779,Score,87393,11,11273,0,20932,2058,919
0,779,Score,87393,11,11273,0,20932,2080,919
2,779,Score,87393,13,11273,0,20932,2147,919
3,779,Score,87393,30,11273,0,20932,2415,919
3,779,Score,87393,15,11273,0,20932,2445,919
6,779,Score,87393,10,11273,0,20932,2511,919
0,779,Score,87393,13,11273,0,20932,2522,919
8,779,Score,87393,32,11273,0,20932,2550,919
1,779,Score,87393,23,11273,0,20932,2659,919
6,779,Score,87393,50,11273,0,20932,2698,919
0,779,Score,87393,12,11273,0,20932,2785,919
4,779,Score,87393,10,11273,0,20932,3087,919
3,779,Score,87393,16,11273,0,20932,3206,919
5,779,Score,87393,10,11273,0,20932,3216,919
5,779,Score,87393,10,11273,0,20932,3217,919
0,779,Score,87393,11,11273,0,20932,3243,919
12,779,Score,87393,39,11273,0,20932,3398,919
9,779,Score,87393,12,11273,0,20932,3481,919
3,779,Score,87393,14,11273,0,20932,3483,919
2,779,Score,87393,16,11273,0,20932,3517,919
3,779,Score,87393,60,11273,0,20932,3530,919
6,779,Score,87393,44,11273,0,20932,3562,919
4,779,Score,87393,10,11273,0,20932,3618,919
2,779,Score,87393,11,11273,0,20932,3895,919
2,779,Score,87393,37,11273,0,20932,3904,919
3,779,Score,87393,14,11273,0,20932,3932,919
3,779,Score,87393,12,11273,0,20932,4056,919
3,779,Score,87393,53,11273,0,20932,4223,919
1,779,Score,87393,10,11273,0,20932,4248,919
1,779,Score,87393,33,11273,0,20932,4301,919
7,779,Score,87393,10,11273,744,20932,4445,919
1,779,Score,87393,23,11273,0,20932,4833,919
7,779,Score,87393,13,11273,0,20932,4837,919
18,779,Score,87393,12,11273,0,20932,4850,919
1,779,Score,87393,14,11273,0,20932,4885,919
1,779,Score,87393,10,11273,0,20932,5357,919
4,779,Score,87393,11,11273,0,20932,5361,919
0,779,Score,87393,12,11273,0,20932,5447,919
0,779,Score,87393,13,11273,0,20932,5538,919
1,779,Score,87393,10,11273,0,20932,5570,919
5,779,Score,87393,28,11273,0,20932,5753,919
7,779,Score,87393,48,11273,0,20932,5754,919
1,779,Score,87393,18,11273,0,20932,5966,919
5,779,Score,87393,13,11273,0,20932,6038,919
10,779,Score,87393,13,11273,0,20932,6135,919
1,779,Score,87393,10,11273,0,20932,6177,919
0,779,Score,87393,11,11273,0,20932,6197,919
3,779,Score,87393,10,11273,0,20932,6198,919
4,779,Score,87393,14,11273,0,20932,6351,919
9,779,Score,87393,22,11273,0,20932,6654,919
3,779,Score,87393,11,11273,0,20932,6726,919
15,779,Score,87393,14,11273,0,20932,6786,919
6,779,Score,87393,17,11273,0,20932,6821,919
15,779,Score,87393,16,11273,0,20932,6923,919
9,779,Score,87393,14,11273,0,20932,7039,919
5,779,Score,87393,23,11273,0,20932,7472,919
5,779,Score,87393,11,11273,0,20932,7629,919
1,779,Score,87393,12,11273,0,20932,7764,919
4,779,Score,87393,12,11273,0,20932,7781,919
0,779,Score,87393,22,11273,0,20932,7856,919
9,779,Score,87393,71,11273,0,20932,7933,919
3,779,Score,87393,10,11273,0,20932,7968,919
9,779,Score,87393,26,11273,0,20932,7984,919
2,779,Score,87393,14,11273,0,20932,8048,919
2,779,Score,87393,10,11273,0,20932,8105,919
1,779,Score,87393,12,11273,0,20932,8274,919
1,779,Score,87393,14,11273,0,20932,8740,919
2,779,Score,87393,12,11273,0,20932,9073,919
5,779,Score,87393,11,11273,0,20932,9274,919
11,779,Score,87393,12,11273,0,20932,9361,919
8,779,Score,87393,14,11273,0,20932,9513,919
4,779,Score,87393,23,11273,0,20932,9655,919
4,779,Score,87393,18,11273,0,20932,9753,919
8,779,Score,87393,17,11273,0,20932,10520,919
2,779,Score,87393,11,11273,0,20932,10573,919
4,779,Score,87393,13,11273,0,20932,10979,919
0,779,Score,87393,16,11273,0,20932,11040,919
3,779,Score,87393,10,11273,0,20932,11668,919
7,779,Score,87393,62,11273,0,20932,11669,919
7,779,Score,87393,17,11273,0,20932,11814,919
3,779,Score,87393,10,11273,0,20932,12196,919
2,779,Score,87393,14,11273,0,20932,12255,919
8,779,Score,87393,10,11273,0,20932,12809,919
0,779,Score,87393,11,11273,0,20932,12820,919
2,779,Score,87393,25,11273,0,20932,13101,919
11,779,Score,87393,128,11273,0,20932,13317,919
4,779,Score,87393,21,11273,0,20932,13725,919
1,779,Score,87393,11,11273,0,20932,13803,919
6,779,Score,87393,27,11273,0,20932,13986,919
8,779,Score,87393,10,11273,0,20932,14068,919
12,779,Score,87393,13,11273,0,20932,14352,919
4,779,Score,87393,10,11273,0,20932,14366,919
1,779,Score,87393,20,11273,0,20932,14490,919
1,779,Score,87393,50,11273,0,20932,14528,919
19,779,Score,87393,12,11273,0,20932,14776,919
0,779,Score,87393,13,11273,0,20932,15037,919
4,779,Score,87393,10,11273,0,20932,15557,919
5,779,Score,87393,15,11273,0,20932,16169,919
3,779,Score,87393,12,11273,0,20932,16246,919
1,779,Score,87393,10,11273,0,20932,16609,919
6,779,Score,87393,67,11273,0,20932,17148,919
5,779,Score,87393,18,11273,0,20932,17203,919
2,779,Score,87393,24,11273,0,20932,17381,919
4,779,Score,87393,12,11273,0,20932,17547,919
2,779,Score,87393,12,11273,0,20932,17556,919
2,779,Score,87393,11,11273,0,20932,17744,919
0,779,Score,87393,22,11273,0,20932,17789,919
0,779,Score,87393,12,11273,0,20932,17898,919
10,779,Score,87393,84,11273,0,20932,18200,919
0,779,Score,87393,12,11273,0,20932,18259,919
5,779,Score,87393,18,11273,0,20932,18439,919
7,779,Score,87393,22,11273,0,20932,18442,919
1,779,Score,87393,11,11273,0,20932,18554,919
14,779,Score,87393,14,11273,0,20932,18609,919
3,779,Score,87393,13,11273,0,20932,18679,919
6,779,Score,87393,10,11273,0,20932,19554,919
4,779,Score,87393,11,11273,0,20932,20626,919
0,779,Score,87393,12,11273,0,20932,20677,919
1,779,Score,87393,11,11273,0,20932,22477,919
16,779,Score,87393,25,11273,0,20932,23812,919
1,779,Score,87393,11,11273,0,20932,23956,919
0,779,Score,87393,10,11273,0,20932,24256,919
5,779,Score,87393,10,11273,0,20932,24393,919
4,779,Score,87393,13,11273,0,20932,24529,919
2,779,Score,87393,14,11273,0,20932,24649,919
6,779,Score,87393,14,11273,0,20932,25119,919
5,779,Score,87393,10,11273,0,20932,25489,919
2,779,Score,87393,10,11273,0,20932,25560,919
3,779,Score,87393,12,11273,0,20932,26631,919
2,779,Score,87393,35,11273,0,20932,28493,919
1,779,Score,87393,37,11273,0,20932,28741,919
11,779,Score,87393,57,11273,0,20932,29129,919
1,779,Score,87393,15,11273,0,20932,30276,919
8,779,Score,87393,10,11273,0,20932,30412,919
10,779,Score,87393,16,11273,0,20932,30749,919
10,779,Score,87393,34,11273,0,20932,30850,919
7,779,Score,87393,22,11273,0,20932,31095,919
4,779,Score,87393,10,11273,0,20932,31691,919
1,779,Score,87393,20,11273,0,20932,32116,919
