,PostId,userId,Score,ViewCount,CommentCount
63965,79176,35953.0,0,39.0,0
63966,79177,24148.0,0,43.0,0
63967,79179,35955.0,0,,2
63968,79180,35956.0,1,42.0,8
63969,79182,35958.0,0,33.0,0
63970,79183,35263.0,1,,1
63971,79184,30436.0,0,65.0,0
63972,79185,35961.0,3,,2
63973,79186,31261.0,0,,0
63974,79187,29600.0,1,274.0,0
63975,79188,14626.0,1,290.0,0
63976,79189,26545.0,0,129.0,13
63977,79190,35567.0,0,47.0,1
63978,79191,4253.0,2,,4
63979,79192,35965.0,1,338.0,2
63980,79193,887.0,3,,0
63981,79194,35968.0,0,33.0,0
63982,79195,30351.0,0,,0
63983,79196,686.0,1,,6
63984,79197,26338.0,0,,0
63985,79198,26338.0,0,,0
63986,79200,29381.0,0,48.0,0
63987,79201,12329.0,0,36.0,3
63988,79202,12615.0,4,196.0,0
63989,79205,35393.0,1,52.0,0
63990,79206,887.0,2,,4
63991,79207,35970.0,2,230.0,0
63992,79208,24515.0,1,89.0,13
63993,79209,35971.0,1,258.0,5
63994,79210,35973.0,1,42.0,2
63995,79212,26338.0,0,,0
63996,79213,26338.0,0,,0
63997,79214,32299.0,1,,1
63998,79215,24371.0,1,154.0,3
63999,79216,24139.0,1,156.0,0
64000,79217,31231.0,0,72.0,3
64001,79218,26338.0,0,,0
64002,79219,26338.0,0,,0
64003,79220,35975.0,0,36.0,3
64004,79221,30436.0,1,,3
64005,79222,35944.0,0,25.0,1
64006,79223,21240.0,0,,1
64007,79224,3382.0,2,,9
64008,79225,13864.0,2,153.0,4
64009,79227,35977.0,1,,1
64010,79228,9699.0,0,44.0,1
64011,79229,230.0,0,54.0,0
64012,79230,35978.0,1,35.0,0
64013,79231,35907.0,1,109.0,0
64014,79232,28566.0,3,,1
64015,79233,27589.0,4,319.0,1
64016,79234,28725.0,1,812.0,0
64017,79235,7290.0,5,,0
64018,79236,35979.0,1,30.0,1
64019,79237,17072.0,1,,3
64020,79238,35909.0,0,,1
64021,79239,34658.0,0,,2
64022,79240,13585.0,1,34.0,4
64023,79242,7828.0,1,,2
64024,79243,32404.0,1,54.0,4
64025,79244,20112.0,2,374.0,4
64026,79245,29325.0,2,102.0,9
64027,79247,35393.0,1,206.0,0
64028,79248,11013.0,0,48.0,1
64029,79251,805.0,1,,3
64030,79252,35987.0,0,,0
64031,79253,3744.0,0,,1
64032,79254,17359.0,0,137.0,10
64033,79256,35988.0,1,55.0,1
64034,79259,35990.0,0,197.0,7
64035,79260,805.0,5,,12
64036,79261,16974.0,0,,2
64037,79262,5339.0,3,85.0,0
64038,79263,9068.0,0,16.0,1
64039,79264,31334.0,2,107.0,3
64040,79265,29466.0,0,15.0,0
64041,79266,35905.0,1,149.0,0
64042,79267,686.0,6,,7
64043,79268,32018.0,0,111.0,0
64044,79269,996.0,0,19.0,0
64045,79270,29456.0,3,37.0,1
64046,79271,35998.0,1,,0
64047,79272,28746.0,4,,8
64048,79273,35454.0,4,244.0,2
64049,79274,1764.0,0,,0
64050,79275,36000.0,4,220.0,3
64051,79276,36002.0,0,112.0,4
64052,79277,26094.0,0,55.0,2
64053,79279,5509.0,2,,1
64054,79280,32036.0,5,,0
64055,79281,35999.0,3,1169.0,2
64056,79282,31774.0,1,,0
64057,79283,9394.0,0,,0
64058,79284,36004.0,1,,5
64059,79286,252.0,0,27.0,0
64060,79287,35984.0,3,245.0,1
64061,79288,17754.0,0,18.0,0
64062,79289,36006.0,31,2752.0,8
64063,79290,7290.0,9,,2
64064,79291,34745.0,0,54.0,1
64065,79292,36009.0,1,38.0,0
64066,79293,183.0,41,,5
64067,79294,36010.0,0,26.0,4
64068,79295,7891.0,0,62.0,1
64069,79296,31455.0,0,,0
64070,79297,36013.0,0,103.0,1
64071,79299,8402.0,7,,1
64072,79300,22119.0,0,53.0,0
64073,79301,25366.0,0,31.0,0
64074,79302,25433.0,2,,0
64075,79303,36015.0,0,34.0,0
64076,79304,25433.0,18,,2
64077,79306,20112.0,0,,0
64078,79307,17230.0,1,,5
64079,79308,26338.0,0,,0
64080,79309,26338.0,0,,0
64081,79311,1050.0,0,100.0,0
64082,79312,30701.0,0,130.0,7
64083,79313,36018.0,0,42.0,3
64084,79314,36019.0,2,439.0,5
64085,79315,36021.0,0,392.0,0
64086,79317,4598.0,0,,2
64087,79318,35969.0,0,,1
64088,79319,25292.0,1,,1
64089,79322,1050.0,0,,0
64090,79323,686.0,3,,1
64091,79324,36026.0,0,27.0,0
64092,79325,36027.0,0,57.0,0
64093,79326,36029.0,1,,2
64094,79327,22047.0,2,,0
64095,79328,13680.0,2,,0
64096,79331,11849.0,1,,0
64097,79332,36033.0,1,122.0,1
64098,79334,36035.0,1,145.0,1
64099,79335,7555.0,2,,5
64100,79337,24207.0,0,20.0,2
64101,79338,35969.0,2,,5
64102,79339,36037.0,0,20.0,0
64103,79340,31243.0,0,,0
64104,79341,35961.0,1,,1
64105,79342,28566.0,0,,4
64106,79343,36038.0,3,114.0,1
64107,79344,10619.0,1,64.0,0
64108,79345,3411.0,0,,0
64109,79346,28566.0,1,,3
64110,79347,805.0,3,,3
64111,79348,36042.0,0,134.0,4
64112,79349,35399.0,0,83.0,3
64113,79350,21967.0,2,,1
64114,79351,36040.0,2,178.0,11
64115,79352,22201.0,0,125.0,2
64116,79353,36039.0,2,74.0,3
64117,79354,10524.0,3,,0
64118,79355,35822.0,0,54.0,5
64119,79357,34856.0,0,787.0,4
64120,79358,28524.0,1,60.0,0
64121,79359,14434.0,0,,0
64122,79360,36046.0,3,158.0,0
64123,79361,36045.0,0,33.0,1
64124,79362,27812.0,2,273.0,0
64125,79363,22047.0,4,,2
64126,79364,35917.0,0,,1
64127,79365,30761.0,0,41.0,0
64128,79366,35990.0,4,402.0,1
64129,79367,858.0,1,,0
64130,79368,22088.0,0,24.0,3
64131,79369,35969.0,2,,2
64132,79370,36054.0,0,,0
64133,79371,14156.0,1,88.0,4
64134,79372,3382.0,1,,1
64135,79373,35757.0,0,,0
64136,79374,24515.0,0,69.0,8
64137,79375,5836.0,3,,5
64138,79376,35969.0,0,,1
64139,79377,9975.0,2,,1
64140,79378,30201.0,6,,0
64141,79379,,0,25.0,0
64142,79380,36055.0,1,47.0,3
64143,79381,31844.0,0,,0
64144,79382,36053.0,0,43.0,2
64145,79384,36056.0,1,101.0,9
64146,79385,13348.0,2,167.0,6
64147,79386,11907.0,2,303.0,3
64148,79387,36058.0,0,74.0,0
64149,79388,11907.0,-1,,2
64150,79389,36059.0,1,74.0,2
64151,79390,36004.0,2,,2
64152,79391,4764.0,1,31.0,4
64153,79392,2126.0,3,,0
64154,79394,11075.0,1,,0
64155,79395,36063.0,0,56.0,0
64156,79396,4253.0,6,,2
64157,79397,36035.0,1,166.0,8
64158,79398,34658.0,1,,0
64159,79399,12647.0,2,1177.0,3
64160,79400,29137.0,2,405.0,1
64161,79401,17190.0,1,,1
64162,79402,28566.0,1,,3
64163,79403,35454.0,0,148.0,5
64164,79406,27838.0,5,649.0,2
64165,79407,805.0,4,,4
64166,79408,8175.0,1,,3
64167,79409,3262.0,2,,5
64168,79410,36067.0,4,136.0,5
64169,79411,29825.0,1,87.0,0
64170,79412,28666.0,2,,1
64171,79413,36004.0,-1,,0
64172,79414,27840.0,8,,0
64173,79415,35841.0,1,167.0,1
64174,79416,11944.0,2,102.0,2
64175,79418,17661.0,1,,0
64176,79419,3269.0,0,92.0,0
64177,79420,36072.0,4,671.0,3
64178,79421,3125.0,0,13.0,1
64179,79422,36075.0,0,,0
64180,79423,36004.0,1,,0
64181,79424,601.0,3,,2
64182,79425,21168.0,1,,0
64183,79426,36078.0,0,58.0,2
64184,79428,805.0,4,,9
64185,79429,36080.0,1,,0
64186,79430,11756.0,0,,1
64187,79431,36081.0,0,167.0,0
64188,79432,36082.0,-1,64.0,2
64189,79434,24808.0,0,,0
64190,79435,13403.0,0,170.0,0
64191,79437,26338.0,0,,0
64192,79438,26338.0,0,,0
64193,79439,26338.0,0,,0
64194,79440,26338.0,0,,0
64195,79441,35969.0,1,,0
64196,79442,22047.0,3,,1
64197,79443,9447.0,1,,0
64198,79444,35286.0,1,40.0,2
64199,79445,28640.0,1,37.0,0
64200,79447,36090.0,2,423.0,2
64201,79448,9610.0,0,,1
64202,79450,24515.0,1,,0
64203,79451,28566.0,3,,0
64204,79452,26338.0,0,,0
64205,79453,26338.0,0,,0
64206,79454,5946.0,5,3022.0,0
64207,79455,36093.0,0,24.0,0
64208,79457,31334.0,5,305.0,5
64209,79460,8114.0,1,72.0,6
64210,79461,16049.0,0,,0
64211,79462,31334.0,2,,1
64212,79463,1036.0,2,,2
64213,79465,6854.0,0,75.0,11
64214,79466,28666.0,3,,4
64215,79467,36095.0,2,,0
64216,79468,1764.0,1,,0
64217,79470,35572.0,1,657.0,0
64218,79471,14061.0,1,50.0,0
64219,79472,26338.0,0,,0
64220,79473,26338.0,0,,0
64221,79474,36056.0,0,25.0,1
64222,79475,28524.0,1,45.0,2
64223,79476,23801.0,4,,1
64224,79477,22088.0,0,123.0,3
64225,79478,36101.0,2,109.0,4
64226,79479,686.0,1,,4
64227,79482,31334.0,1,,0
64228,79483,32389.0,0,,0
64229,79484,35386.0,0,38.0,2
64230,79485,8662.0,0,201.0,0
64231,79486,253.0,0,73.0,0
64232,79487,8141.0,2,,3
64233,79490,36107.0,1,145.0,0
64234,79491,30351.0,1,,1
64235,79492,36108.0,2,46.0,3
64236,79493,5836.0,2,,0
64237,79494,24515.0,2,50.0,2
64238,79495,10017.0,0,78.0,1
64239,79496,35757.0,2,,6
64240,79497,805.0,2,,2
64241,79498,30351.0,1,,3
64242,79499,31334.0,4,,0
64243,79500,30761.0,1,108.0,0
64244,79501,10723.0,3,106.0,0
64245,79502,4253.0,1,,3
64246,79503,2019.0,1,43.0,1
64247,79504,36112.0,0,72.0,4
64248,79505,3411.0,0,,2
64249,79506,805.0,3,,2
64250,79507,36115.0,0,,0
64251,79508,17908.0,3,,0
64252,79510,31334.0,1,154.0,6
64253,79511,26276.0,1,77.0,0
64254,79512,24808.0,2,,2
64255,79513,35176.0,0,40.0,2
64256,79515,27556.0,0,,0
64257,79516,31650.0,2,450.0,2
64258,79517,22047.0,5,,0
64259,79521,35605.0,0,24.0,4
64260,79523,29325.0,0,72.0,0
64261,79524,36127.0,4,18.0,0
64262,79525,29374.0,1,,1
64263,79526,27838.0,0,130.0,1
64264,79527,17072.0,2,,0
64265,79528,29374.0,1,,0
64266,79529,36128.0,1,76.0,0
64267,79530,31668.0,2,,0
64268,79531,36131.0,1,2160.0,0
64269,79532,36068.0,4,,3
64270,79533,31668.0,1,,0
64271,79534,36132.0,0,25.0,1
64272,79535,36129.0,0,146.0,7
64273,79536,35099.0,2,,2
64274,79537,35099.0,1,,0
64275,79538,35463.0,0,39.0,0
64276,79539,805.0,1,,1
64277,79540,7250.0,2,,4
64278,79541,35099.0,2,,3
64279,79542,36257.0,1,61.0,4
64280,79543,,0,,0
64281,79545,7250.0,1,,0
64282,79546,,1,388.0,6
64283,79547,30540.0,3,128.0,0
64284,79549,36135.0,2,79.0,2
64285,79550,6000.0,1,,2
64286,79551,7250.0,1,,0
64287,79552,28566.0,8,,0
64288,79553,31160.0,2,263.0,0
64289,79554,7828.0,2,,3
64290,79555,7828.0,0,,1
64291,79557,16049.0,0,,0
64292,79558,22047.0,5,,3
64293,79559,28740.0,2,,4
64294,79560,36138.0,0,34.0,5
64295,79561,1643.0,0,405.0,3
64296,79562,3280.0,0,22.0,0
64297,79563,14346.0,1,,4
64298,79564,2392.0,1,,0
64299,79565,2392.0,2,,0
64300,79567,28732.0,0,,0
64301,79568,35664.0,3,112.0,2
64302,79570,36148.0,1,31.0,2
64303,79571,17230.0,3,,1
64304,79572,31333.0,3,175.0,2
64305,79573,19883.0,1,,0
64306,79574,32089.0,4,210.0,0
64307,79575,5739.0,2,,2
64308,79576,36153.0,1,,0
64309,79577,29868.0,1,,3
64310,79578,35575.0,1,68.0,7
64311,79579,36154.0,0,78.0,1
64312,79582,36138.0,0,39.0,6
64313,79583,10619.0,-2,123.0,1
64314,79584,36157.0,0,92.0,5
64315,79585,31668.0,3,,16
64316,79586,31668.0,4,,2
64317,79587,31455.0,1,,2
64318,79588,16765.0,2,,0
64319,79590,26030.0,0,23.0,2
64320,79591,31534.0,0,17.0,1
64321,79592,31418.0,1,67.0,2
64322,79593,2310.0,0,,1
64323,79594,36018.0,0,43.0,1
64324,79596,24808.0,0,,1
64325,79597,36158.0,1,73.0,1
64326,79598,2310.0,2,,0
64327,79599,35572.0,0,,0
64328,79600,2817.0,0,,3
64329,79602,34694.0,1,43.0,0
64330,79603,24949.0,2,,0
64331,79604,7008.0,0,28.0,0
64332,79605,36160.0,2,,0
64333,79606,36162.0,0,43.0,0
64334,79608,36164.0,0,73.0,0
64335,79609,20112.0,0,,1
64336,79610,34768.0,0,26.0,2
64337,79611,36168.0,0,23.0,0
64338,79612,29137.0,2,,0
64339,79613,28566.0,0,,4
64340,79614,36170.0,0,33.0,1
64341,79615,36167.0,1,,0
64342,79617,34768.0,1,,0
64343,79618,36115.0,0,,0
64344,79619,36171.0,1,100.0,4
64345,79621,36175.0,0,29.0,0
64346,79622,36173.0,0,193.0,0
64347,79623,36174.0,1,51.0,5
64348,79624,36163.0,5,76.0,2
64349,79625,36176.0,1,52.0,4
64350,79626,36172.0,2,,2
64351,79627,28566.0,0,,2
64352,79628,27798.0,0,85.0,2
64353,79629,36100.0,1,34.0,0
64354,79630,32157.0,0,54.0,4
64355,79631,36180.0,3,98.0,4
64356,79632,31650.0,0,60.0,1
64357,79633,36181.0,2,89.0,0
64358,79634,3794.0,2,,0
64359,79635,36181.0,1,84.0,1
64360,79637,3794.0,5,,6
64361,79638,36183.0,3,86.0,10
64362,79639,805.0,6,,0
64363,79641,12031.0,3,222.0,0
64364,79642,31152.0,0,62.0,13
64365,79643,34658.0,1,,0
64366,79644,16140.0,2,,0
64367,79645,36186.0,0,170.0,0
64368,79646,26276.0,0,67.0,12
64369,79648,13138.0,1,,0
64370,79650,29070.0,1,,0
64371,79651,4253.0,1,,0
64372,79652,35998.0,2,,0
64373,79653,36138.0,1,59.0,3
64374,79654,686.0,3,,1
64375,79655,36189.0,2,106.0,4
64376,79656,28109.0,0,209.0,3
64377,79657,29070.0,0,,3
64378,79658,36190.0,0,46.0,1
64379,79659,10849.0,1,,0
64380,79660,10849.0,1,,0
64381,79661,805.0,4,,0
64382,79662,36192.0,2,143.0,1
64383,79663,21599.0,1,,0
64384,79664,36193.0,0,70.0,2
64385,79665,28109.0,0,81.0,0
64386,79666,686.0,3,,0
64387,79667,35533.0,0,102.0,7
64388,79668,36196.0,3,,0
64389,79669,36195.0,1,,0
64390,79670,7828.0,2,,0
64391,79671,686.0,0,,0
64392,79672,686.0,0,,0
64393,79673,2129.0,2,,0
64394,79674,36195.0,1,,0
64395,79676,887.0,0,,0
64396,79677,36199.0,2,99.0,0
64397,79678,34768.0,0,29.0,0
64398,79679,36200.0,0,45.0,4
64399,79680,8141.0,2,,1
64400,79681,35917.0,1,,8
64401,79682,12031.0,0,17.0,2
64402,79683,36203.0,1,20.0,0
64403,79684,36201.0,0,496.0,4
64404,79685,36205.0,2,79.0,3
64405,79686,17812.0,0,,0
64406,79687,24626.0,10,648.0,0
64407,79688,36207.0,0,938.0,2
64408,79689,21599.0,2,,0
64409,79690,8960.0,0,,0
64410,79691,13138.0,1,,1
64411,79692,36208.0,1,78.0,0
64412,79693,36209.0,1,126.0,4
64413,79694,22468.0,4,,4
64414,79695,2676.0,1,340.0,2
64415,79696,31334.0,0,,0
64416,79697,35463.0,0,20.0,1
64417,79699,34658.0,12,,5
64418,79700,21599.0,3,,2
64419,79701,36212.0,1,49.0,0
64420,79702,17230.0,2,,2
64421,79703,35131.0,3,,4
64422,79704,35099.0,1,,0
64423,79705,23801.0,0,,1
64424,79706,36214.0,1,221.0,1
64425,79708,23840.0,0,,2
64426,79709,7521.0,1,,0
64427,79710,36216.0,1,162.0,0
64428,79711,32036.0,1,,1
64429,79712,31418.0,8,129.0,0
64430,79713,31418.0,1,,0
64431,79714,2310.0,1,,1
64432,79715,24028.0,0,,0
64433,79716,805.0,2,,5
64434,79717,35131.0,4,,4
64435,79718,22387.0,3,,10
64436,79719,34745.0,0,93.0,1
64437,79720,26338.0,0,,0
64438,79721,26338.0,0,,0
64439,79723,23694.0,2,309.0,0
64440,79724,2392.0,2,,1
64441,79725,36222.0,4,87.0,0
64442,79726,26338.0,3,,1
64443,79727,686.0,5,,0
64444,79728,36217.0,1,88.0,0
64445,79729,5706.0,1,,0
64446,79730,26338.0,0,,0
64447,79731,26338.0,0,,0
64448,79732,686.0,1,,7
64449,79733,8402.0,3,,1
64450,79734,26338.0,2,,0
64451,79735,8662.0,0,234.0,2
64452,79736,25944.0,1,,1
64453,79737,35515.0,0,21.0,3
64454,79738,36223.0,0,98.0,3
64455,79739,686.0,1,,0
64456,79740,30876.0,1,113.0,0
64457,79741,36226.0,2,193.0,0
64458,79742,11748.0,4,,0
64459,79743,-1.0,0,,0
64460,79744,22468.0,0,,0
64461,79745,27798.0,1,98.0,0
64462,79746,36233.0,1,109.0,1
64463,79747,36234.0,2,64.0,1
64464,79748,12359.0,2,,0
64465,79749,27556.0,0,,0
64466,79750,35917.0,1,121.0,4
64467,79751,27556.0,1,,1
64468,79752,31334.0,1,,1
64469,79753,31972.0,2,70.0,0
64470,79755,36238.0,1,96.0,4
64471,79757,9216.0,2,110.0,0
64472,79759,17908.0,2,,0
64473,79761,36240.0,0,145.0,0
64474,79762,34962.0,0,47.0,0
64475,79763,3919.0,1,,3
64476,79764,30192.0,2,71.0,0
64477,79765,31364.0,2,120.0,0
64478,79767,2040.0,4,218.0,0
64479,79768,21599.0,1,,6
64480,79770,13138.0,1,,0
64481,79771,36243.0,2,42.0,0
64482,79772,28746.0,5,,2
64483,79773,12923.0,1,73.0,0
64484,79774,,0,61.0,1
64485,79775,35844.0,0,150.0,0
64486,79776,21599.0,1,,0
64487,79777,21972.0,6,305.0,0
64488,79778,,2,157.0,3
64489,79779,12931.0,0,,0
64490,79780,36249.0,0,120.0,0
64491,79781,35452.0,1,,0
64492,79782,805.0,13,,1
64493,79783,32208.0,0,79.0,1
64494,79784,12923.0,3,110.0,0
64495,79785,36229.0,2,,4
64496,79786,2310.0,1,,1
64497,79787,36253.0,0,,2
64498,79789,15983.0,0,21.0,0
64499,79791,16049.0,1,24.0,0
64500,79792,273.0,1,,0
64501,79793,159.0,3,,0
64502,79795,35002.0,2,32.0,2
64503,79796,36259.0,1,66.0,0
64504,79797,273.0,0,,0
64505,79799,273.0,1,240.0,1
64506,79800,686.0,0,,0
64507,79801,24341.0,0,,0
64508,79802,,0,18.0,1
64509,79805,36263.0,1,,0
64510,79808,31420.0,1,79.0,3
64511,79809,9201.0,0,94.0,0
64512,79810,36264.0,1,51.0,0
64513,79811,36265.0,0,181.0,0
64514,79812,35774.0,1,89.0,1
64515,79814,36267.0,0,40.0,0
64516,79815,13047.0,2,,3
64517,79816,31668.0,1,,0
64518,79817,9201.0,1,296.0,3
64519,79818,10530.0,0,,3
64520,79819,31334.0,3,105.0,4
64521,79820,30351.0,1,,2
64522,79821,35917.0,5,,1
64523,79822,6633.0,2,,1
64524,79825,36115.0,2,,0
64525,79826,36273.0,6,,0
64526,79827,36229.0,1,,3
64527,79828,20587.0,1,,1
64528,79830,36206.0,1,162.0,19
64529,79831,21599.0,1,,0
64530,79832,36269.0,0,104.0,1
64531,79833,6720.0,1,110.0,0
64532,79835,28566.0,1,,0
64533,79837,31420.0,2,50.0,1
64534,79838,36276.0,1,495.0,0
64535,79839,17661.0,1,,3
64536,79840,9394.0,2,,1
64537,79841,31668.0,1,,12
64538,79842,36279.0,2,61.0,2
64539,79843,12492.0,4,278.0,0
64540,79844,28053.0,3,,0
64541,79845,36278.0,2,,3
64542,79846,36172.0,1,,0
64543,79847,21972.0,2,,2
64544,79848,29893.0,0,108.0,2
64545,79849,805.0,8,,0
64546,79850,36280.0,2,,0
64547,79851,36282.0,0,24.0,1
64548,79852,36283.0,3,111.0,4
64549,79853,22387.0,2,,0
64550,79854,36163.0,0,83.0,1
64551,79855,17749.0,13,435.0,0
64552,79856,,0,25.0,1
64553,79857,34903.0,2,182.0,8
64554,79859,805.0,7,,1
64555,79860,,1,26.0,5
64556,79861,805.0,18,,4
64557,79863,4505.0,3,,0
64558,79864,29783.0,0,26.0,4
64559,79866,29325.0,2,,2
64560,79867,34761.0,0,32.0,0
64561,79868,29109.0,3,125.0,5
64562,79869,6920.0,4,88.0,2
64563,79870,5176.0,1,76.0,6
64564,79871,36288.0,1,76.0,6
64565,79872,36280.0,0,,2
64566,79873,30438.0,4,116.0,1
64567,79874,686.0,4,,2
64568,79875,34872.0,1,,0
64569,79876,31334.0,0,,0
64570,79877,805.0,2,,0
64571,79879,36293.0,1,,6
64572,79880,34581.0,0,18.0,1
64573,79882,10119.0,0,28.0,0
64574,79883,36298.0,0,31.0,0
64575,79884,36299.0,1,113.0,1
64576,79885,12419.0,1,88.0,1
64577,79886,34874.0,0,,2
64578,79887,34874.0,0,,0
64579,79888,36302.0,2,58.0,0
64580,79889,26190.0,0,30.0,0
64581,79890,6000.0,1,,0
64582,79891,31364.0,0,70.0,0
64583,79892,36305.0,0,28.0,0
64584,79893,36303.0,2,106.0,0
64585,79894,25433.0,1,,2
64586,79895,31774.0,0,,0
64587,79896,31160.0,1,61.0,0
64588,79897,3856.0,0,34.0,0
64589,79898,31261.0,1,,2
64590,79899,31474.0,1,72.0,0
64591,79900,36307.0,-6,93.0,8
64592,79902,36306.0,5,131.0,3
64593,79903,16765.0,0,,0
64594,79904,36311.0,0,63.0,0
64595,79905,31065.0,10,507.0,3
64596,79906,686.0,1,,3
64597,79907,14054.0,0,,0
64598,79908,603.0,3,,0
64599,79909,4598.0,8,,1
64600,79910,16765.0,16,,1
64601,79911,1124.0,3,,5
64602,79913,36313.0,3,58.0,0
64603,79914,26179.0,0,70.0,2
64604,79915,28746.0,4,,6
64605,79916,36316.0,1,141.0,0
64606,79917,25433.0,2,,9
64607,79919,3277.0,3,233.0,8
64608,79920,36317.0,3,,3
64609,79921,13047.0,2,,3
64610,79922,4842.0,0,17.0,0
64611,79924,36322.0,0,211.0,0
64612,79925,36115.0,4,,0
64613,79926,34811.0,1,59.0,0
64614,79927,36319.0,0,82.0,2
64615,79928,15978.0,0,16.0,4
64616,79929,24028.0,1,,0
64617,79931,273.0,1,,0
64618,79932,27158.0,10,196.0,4
64619,79933,5706.0,0,,0
64620,79934,36328.0,1,70.0,6
64621,79935,14054.0,1,,1
64622,79937,35774.0,2,159.0,3
64623,79938,25433.0,2,,1
64624,79939,3385.0,2,52.0,0
64625,79941,36332.0,1,43.0,1
64626,79942,36333.0,0,58.0,2
64627,79943,36336.0,0,61.0,0
64628,79945,442.0,3,,2
64629,79946,28566.0,10,,9
64630,79947,36329.0,1,60.0,0
64631,79948,30682.0,1,58.0,7
64632,79949,36343.0,4,77.0,0
64633,79950,36344.0,0,32.0,7
64634,79951,36342.0,1,59.0,2
64635,79952,11052.0,1,,4
64636,79953,8013.0,1,,1
64637,79954,30876.0,0,174.0,0
64638,79955,22545.0,0,144.0,1
64639,79956,22545.0,0,160.0,0
64640,79957,36347.0,0,75.0,0
64641,79958,9964.0,0,,2
64642,79959,35698.0,1,95.0,2
64643,79960,36349.0,3,323.0,1
64644,79961,9174.0,4,,2
64645,79962,35985.0,1,,2
64646,79963,35985.0,3,,2
64647,79964,36350.0,1,,0
64648,79965,28566.0,2,,3
64649,79967,36352.0,4,179.0,1
64650,79968,36353.0,1,65.0,5
64651,79969,10723.0,0,49.0,0
64652,79970,32257.0,2,108.0,6
64653,79971,32257.0,0,53.0,4
64654,79972,17661.0,0,62.0,5
64655,79973,31334.0,2,154.0,0
64656,79974,35698.0,0,33.0,4
64657,79975,29137.0,1,,1
64658,79976,24949.0,2,,2
64659,79977,36229.0,4,,1
64660,79978,4485.0,2,,1
64661,79980,23783.0,2,136.0,2
64662,79981,35757.0,0,,2
64663,79982,36360.0,1,83.0,0
64664,79983,36229.0,1,,0
64665,79984,31364.0,3,226.0,0
64666,79985,20776.0,3,,13
64667,79986,36307.0,1,61.0,3
64668,79987,6000.0,0,41.0,0
64669,79989,7972.0,1,,1
64670,79990,36366.0,0,58.0,1
64671,79991,36367.0,0,34.0,0
64672,79992,25597.0,0,,0
64673,79993,35572.0,0,,0
64674,79994,36229.0,1,,8
64675,79995,36368.0,2,101.0,0
64676,79996,36369.0,0,76.0,0
64677,79997,23853.0,3,,0
64678,79998,21462.0,1,152.0,5
64679,79999,36229.0,4,,0
64680,80000,16049.0,6,,2
64681,80001,887.0,4,,0
64682,80002,31440.0,1,107.0,3
64683,80003,36372.0,1,,0
64684,80004,36371.0,1,213.0,0
64685,80005,17230.0,1,,0
64686,80006,22047.0,1,,1
64687,80007,34962.0,0,98.0,6
64688,80008,686.0,2,,3
64689,80009,24414.0,0,105.0,3
64690,80010,27812.0,2,,0
64691,80011,31420.0,1,41.0,0
64692,80012,2150.0,1,,4
64693,80013,30436.0,1,,1
64694,80014,36373.0,1,87.0,4
64695,80015,36374.0,0,25.0,0
64696,80016,28566.0,1,,2
64697,80017,273.0,1,,0
64698,80018,36115.0,1,,0
64699,80019,9201.0,0,52.0,0
64700,80020,13138.0,2,,1
64701,80021,35572.0,0,,4
64702,80022,20778.0,1,45.0,2
64703,80023,36315.0,1,80.0,0
64704,80024,29109.0,2,,4
64705,80025,36303.0,2,299.0,4
64706,80026,36375.0,3,107.0,0
64707,80027,21674.0,1,,0
64708,80028,17230.0,2,,2
64709,80032,34694.0,-1,129.0,4
64710,80033,24626.0,2,139.0,2
64711,80034,28566.0,2,,1
64712,80035,36377.0,5,85.0,2
64713,80036,35736.0,4,109.0,2
64714,80037,8089.0,0,,0
64715,80038,7420.0,1,42.0,0
64716,80039,35531.0,2,85.0,5
64717,80040,36379.0,2,87.0,0
64718,80041,36163.0,1,54.0,3
64719,80042,17230.0,6,,2
64720,80043,600.0,5,386.0,0
64721,80046,36381.0,2,,4
64722,80047,28500.0,1,,0
64723,80048,36382.0,2,138.0,10
64724,80049,35842.0,2,194.0,4
64725,80050,35176.0,6,756.0,3
64726,80051,17661.0,0,,0
64727,80052,8013.0,4,,1
64728,80053,17661.0,1,,0
64729,80054,8662.0,0,187.0,2
64730,80055,31420.0,4,87.0,0
64731,80056,805.0,4,,1
64732,80057,24949.0,6,,6
64733,80058,805.0,2,,1
64734,80059,36388.0,1,59.0,4
64735,80061,17096.0,2,,0
64736,80062,30438.0,0,85.0,1
64737,80064,1005.0,0,28.0,0
64738,80066,11091.0,4,119.0,0
64739,80067,25433.0,2,,0
64740,80068,36395.0,1,105.0,2
64741,80069,17661.0,1,,0
64742,80070,36392.0,0,45.0,0
64743,80071,159.0,2,,1
64744,80072,805.0,5,,0
64745,80073,20598.0,0,,3
64746,80074,36396.0,0,20.0,0
64747,80076,35698.0,2,33.0,12
64748,80077,36397.0,4,65.0,0
64749,80078,34714.0,3,208.0,3
64750,80079,35698.0,0,31.0,0
64751,80081,36399.0,2,161.0,3
64752,80082,36401.0,1,83.0,0
64753,80084,36381.0,7,,1
64754,80085,36403.0,2,62.0,0
64755,80086,17661.0,1,49.0,1
64756,80087,36403.0,0,,1
64757,80088,8451.0,3,,10
64758,80089,36381.0,1,,4
64759,80090,9568.0,3,,5
64760,80091,10119.0,2,189.0,0
64761,80092,2310.0,3,,1
64762,80093,36405.0,1,57.0,0
64763,80094,805.0,2,,0
64764,80097,36407.0,0,30.0,1
64765,80098,27971.0,2,,7
64766,80099,12923.0,0,,2
